0.000E+00	1.177E+26	3.059E+24
3.877E-02	1.177E+26	3.059E+24
3.878E-02	1.177E+26	3.060E+24
3.879E-02	1.178E+26	3.062E+24
3.880E-02	1.178E+26	3.064E+24
3.881E-02	1.178E+26	3.067E+24
3.882E-02	1.179E+26	3.071E+24
3.884E-02	1.180E+26	3.077E+24
3.887E-02	1.181E+26	3.086E+24
3.890E-02	1.182E+26	3.098E+24
3.896E-02	1.184E+26	3.115E+24
3.903E-02	1.187E+26	3.140E+24
3.915E-02	1.193E+26	3.187E+24
3.931E-02	1.199E+26	3.240E+24
3.955E-02	1.208E+26	3.320E+24
3.992E-02	1.220E+26	3.439E+24
4.047E-02	1.237E+26	3.622E+24
4.132E-02	1.261E+26	3.904E+24
4.264E-02	1.294E+26	4.345E+24
4.474E-02	1.339E+26	5.039E+24
4.810E-02	1.399E+26	6.144E+24
5.340E-02	1.471E+26	7.821E+24
6.163E-02	1.554E+26	1.033E+25
7.392E-02	1.640E+26	1.388E+25
9.130E-02	1.717E+26	1.857E+25
1.139E-01	1.756E+26	2.418E+25
1.407E-01	1.743E+26	3.012E+25
1.696E-01	1.673E+26	3.562E+25
1.983E-01	1.556E+26	4.005E+25
2.254E-01	1.412E+26	4.307E+25
2.504E-01	1.258E+26	4.475E+25
2.739E-01	1.110E+26	4.543E+25
2.963E-01	9.728E+25	4.520E+25
3.186E-01	8.504E+25	4.441E+25
3.414E-01	7.427E+25	4.326E+25
3.654E-01	6.486E+25	4.184E+25
3.909E-01	5.668E+25	4.026E+25
4.183E-01	4.955E+25	3.859E+25
4.481E-01	4.335E+25	3.688E+25
4.806E-01	3.795E+25	3.515E+25
5.162E-01	3.326E+25	3.333E+25
5.553E-01	2.917E+25	3.164E+25
5.985E-01	2.560E+25	3.011E+25
6.463E-01	2.250E+25	2.849E+25
6.993E-01	1.978E+25	2.687E+25
7.583E-01	1.741E+25	2.538E+25
8.242E-01	1.534E+25	2.391E+25
8.977E-01	1.353E+25	2.255E+25
9.795E-01	1.193E+25	2.128E+25
1.070E+00	1.051E+25	2.000E+25
1.169E+00	9.251E+24	1.889E+25
1.277E+00	8.128E+24	1.787E+25
1.395E+00	7.132E+24	1.691E+25
1.521E+00	6.251E+24	1.611E+25
1.659E+00	5.478E+24	1.527E+25
1.808E+00	4.800E+24	1.443E+25
1.972E+00	4.208E+24	1.370E+25
2.151E+00	3.691E+24	1.299E+25
2.347E+00	3.238E+24	1.235E+25
2.561E+00	2.840E+24	1.178E+25
2.796E+00	2.491E+24	1.120E+25
3.050E+00	2.183E+24	1.069E+25
3.325E+00	1.910E+24	1.018E+25
3.621E+00	1.669E+24	9.698E+24
3.937E+00	1.457E+24	9.241E+24
4.270E+00	1.276E+24	8.815E+24
4.599E+00	1.136E+24	8.447E+24
4.877E+00	1.056E+24	8.187E+24
5.071E+00	1.030E+24	8.042E+24
5.194E+00	1.034E+24	7.978E+24
5.274E+00	1.045E+24	7.949E+24
5.336E+00	1.052E+24	7.928E+24
5.394E+00	1.052E+24	7.905E+24
5.454E+00	1.045E+24	7.872E+24
5.521E+00	1.032E+24	7.828E+24
5.597E+00	1.014E+24	7.774E+24
5.683E+00	9.919E+23	7.715E+24
5.780E+00	9.675E+23	7.645E+24
5.889E+00	9.417E+23	7.569E+24
6.010E+00	9.155E+23	7.492E+24
6.143E+00	8.900E+23	7.407E+24
6.288E+00	8.657E+23	7.324E+24
6.446E+00	8.429E+23	7.231E+24
6.615E+00	8.217E+23	7.136E+24
6.798E+00	8.023E+23	7.031E+24
6.996E+00	7.844E+23	6.922E+24
7.211E+00	7.675E+23	6.803E+24
7.447E+00	7.515E+23	6.686E+24
7.709E+00	7.362E+23	6.569E+24
8.003E+00	7.209E+23	6.455E+24
8.340E+00	7.059E+23	6.354E+24
8.732E+00	6.909E+23	6.265E+24
9.196E+00	6.758E+23	6.201E+24
9.755E+00	6.611E+23	6.161E+24
1.044E+01	6.463E+23	6.161E+24
1.129E+01	6.320E+23	6.216E+24
1.235E+01	6.176E+23	6.342E+24
1.370E+01	6.033E+23	6.568E+24
1.543E+01	5.886E+23	6.919E+24
1.763E+01	5.731E+23	7.431E+24
2.046E+01	5.568E+23	8.130E+24
2.406E+01	5.396E+23	9.061E+24
