3.8790E-02	0.0000E+00
3.9030E-02	0.0000E+00
4.1130E-02	0.0000E+00
4.7330E-02	0.0000E+00
5.8150E-02	0.0000E+00
7.3120E-02	0.0000E+00
9.1780E-02	0.0000E+00
1.1380E-01	0.0000E+00
1.3900E-01	0.0000E+00
1.6730E-01	0.0000E+00
1.9850E-01	0.0000E+00
2.3260E-01	0.0000E+00
2.6970E-01	0.0000E+00
3.0970E-01	0.0000E+00
3.5250E-01	0.0000E+00
3.9820E-01	0.0000E+00
4.4690E-01	0.0000E+00
4.9850E-01	0.0000E+00
5.5310E-01	0.0000E+00
6.1070E-01	0.0000E+00
6.7140E-01	0.0000E+00
7.3520E-01	0.0000E+00
8.0230E-01	0.0000E+00
8.7270E-01	0.0000E+00
9.4640E-01	0.0000E+00
1.0240E+00	0.0000E+00
1.1050E+00	0.0000E+00
1.1890E+00	0.0000E+00
1.2780E+00	0.0000E+00
1.3700E+00	0.0000E+00
1.4680E+00	0.0000E+00
1.5690E+00	0.0000E+00
1.6760E+00	0.0000E+00
1.7890E+00	0.0000E+00
1.9070E+00	0.0000E+00
2.0320E+00	0.0000E+00
2.1640E+00	0.0000E+00
2.3030E+00	0.0000E+00
2.4510E+00	0.0000E+00
2.6080E+00	0.0000E+00
2.7750E+00	1.1727E-02
2.9530E+00	5.4800E-02
3.1420E+00	2.1702E-01
3.3410E+00	7.4347E-01
3.5500E+00	2.2394E+00
3.7640E+00	6.0320E+00
3.9820E+00	1.4791E+01
4.2000E+00	3.3026E+01
4.4130E+00	6.8267E+01
4.6190E+00	1.3196E+02
4.8160E+00	2.4044E+02
5.0000E+00	4.1604E+02
5.1720E+00	6.8809E+02
5.3310E+00	1.0926E+03
5.4770E+00	1.6826E+03
5.6120E+00	2.5019E+03
5.7350E+00	3.6198E+03
5.8480E+00	5.1128E+03
5.9530E+00	7.0675E+03
6.0490E+00	9.5838E+03
6.1380E+00	1.2768E+04
6.2200E+00	1.6754E+04
6.2980E+00	2.1672E+04
6.3700E+00	2.7680E+04
6.4380E+00	3.4982E+04
6.5020E+00	4.3681E+04
6.5630E+00	5.4005E+04
6.6220E+00	6.6160E+04
6.6770E+00	8.0367E+04
6.7310E+00	9.6922E+04
6.7830E+00	1.1601E+05
6.8330E+00	1.3792E+05
6.8810E+00	1.6296E+05
6.9290E+00	1.9138E+05
6.9740E+00	2.2382E+05
7.0190E+00	2.6012E+05
7.0640E+00	3.0076E+05
7.1070E+00	3.4621E+05
7.1500E+00	3.9678E+05
7.1920E+00	4.5294E+05
7.2340E+00	5.1501E+05
7.2750E+00	5.8340E+05
7.3150E+00	6.5859E+05
7.3560E+00	7.4106E+05
7.3960E+00	8.3136E+05
7.4350E+00	9.3009E+05
7.4750E+00	1.0372E+06
7.5140E+00	1.1534E+06
7.5530E+00	1.2793E+06
7.5920E+00	1.4153E+06
7.6310E+00	1.5622E+06
7.6700E+00	1.7205E+06
7.7090E+00	1.8909E+06
7.7470E+00	2.0733E+06
7.7860E+00	2.2689E+06
7.8250E+00	2.4784E+06
7.8650E+00	2.7006E+06
7.9030E+00	2.9396E+06
7.9420E+00	3.1936E+06
7.9810E+00	3.4639E+06
8.0200E+00	3.7511E+06
8.0580E+00	4.0557E+06
8.0970E+00	4.3789E+06
8.1370E+00	4.7209E+06
8.1760E+00	5.0821E+06
8.2150E+00	5.4644E+06
8.2540E+00	5.8677E+06
8.2920E+00	6.2969E+06
8.3320E+00	6.7484E+06
8.3720E+00	7.2180E+06
8.4120E+00	7.7116E+06
8.4520E+00	8.2354E+06
8.4930E+00	8.7832E+06
8.5330E+00	9.3551E+06
8.5740E+00	9.9571E+06
8.6150E+00	1.0583E+07
8.6570E+00	1.1239E+07
8.6980E+00	1.1932E+07
8.7390E+00	1.2654E+07
8.7810E+00	1.3401E+07
8.8240E+00	1.4189E+07
8.8660E+00	1.5002E+07
8.9090E+00	1.5857E+07
8.9520E+00	1.6742E+07
8.9950E+00	1.7669E+07
9.0390E+00	1.8626E+07
9.0820E+00	1.9625E+07
9.1270E+00	2.0667E+07
9.1710E+00	2.1744E+07
9.2160E+00	2.2864E+07
9.2610E+00	2.4020E+07
9.3070E+00	2.5224E+07
9.3520E+00	2.6476E+07
9.3980E+00	2.7770E+07
9.4450E+00	2.9113E+07
9.4910E+00	3.0497E+07
9.5380E+00	3.1936E+07
9.5860E+00	3.3423E+07
9.6330E+00	3.4964E+07
9.6810E+00	3.6553E+07
9.7300E+00	3.8191E+07
9.7770E+00	3.9925E+07
9.8260E+00	4.1676E+07
9.8750E+00	4.3488E+07
9.9250E+00	4.5355E+07
9.9760E+00	4.7275E+07
1.0030E+01	4.9262E+07
1.0080E+01	5.1308E+07
1.0130E+01	5.3421E+07
1.0180E+01	5.5589E+07
1.0230E+01	5.7828E+07
1.0290E+01	6.0128E+07
1.0340E+01	6.2488E+07
1.0390E+01	6.4896E+07
1.0450E+01	6.7424E+07
1.0500E+01	7.0013E+07
1.0560E+01	7.2661E+07
1.0610E+01	7.5370E+07
1.0670E+01	7.8140E+07
1.0720E+01	8.1029E+07
1.0780E+01	8.3979E+07
1.0840E+01	8.6989E+07
1.0900E+01	9.0119E+07
1.0950E+01	9.3310E+07
1.1010E+01	9.6561E+07
1.1070E+01	9.9932E+07
1.1130E+01	1.0336E+08
1.1190E+01	1.0686E+08
1.1250E+01	1.1047E+08
1.1310E+01	1.1420E+08
1.1380E+01	1.1799E+08
1.1440E+01	1.2184E+08
1.1500E+01	1.2582E+08
1.1560E+01	1.2991E+08
1.1630E+01	1.3407E+08
1.1690E+01	1.3834E+08
1.1760E+01	1.4267E+08
1.1820E+01	1.4713E+08
1.1890E+01	1.5170E+08
1.1950E+01	1.5640E+08
1.2020E+01	1.6116E+08
1.2090E+01	1.6603E+08
1.2160E+01	1.7097E+08
1.2230E+01	1.7609E+08
1.2300E+01	1.8126E+08
1.2370E+01	1.8656E+08
1.2440E+01	1.9198E+08
1.2510E+01	1.9752E+08
1.2580E+01	2.0318E+08
1.2650E+01	2.0889E+08
1.2730E+01	2.1485E+08
1.2800E+01	2.2087E+08
1.2870E+01	2.2695E+08
1.2950E+01	2.3321E+08
1.3020E+01	2.3954E+08
1.3100E+01	2.4604E+08
1.3180E+01	2.5266E+08
1.3260E+01	2.5940E+08
1.3330E+01	2.6626E+08
1.3410E+01	2.7325E+08
1.3490E+01	2.8035E+08
1.3570E+01	2.8758E+08
1.3650E+01	2.9510E+08
1.3740E+01	3.0257E+08
1.3820E+01	3.1027E+08
1.3900E+01	3.1804E+08
