8.6570E+00	2.2760E+24	1.2880E+25
8.6980E+00	2.2780E+24	1.2950E+25
8.7390E+00	2.2810E+24	1.3020E+25
8.7810E+00	2.2830E+24	1.3100E+25
8.8240E+00	2.2850E+24	1.3180E+25
8.8660E+00	2.2880E+24	1.3250E+25
8.9090E+00	2.2900E+24	1.3330E+25
8.9520E+00	2.2930E+24	1.3410E+25
8.9950E+00	2.2950E+24	1.3480E+25
9.0390E+00	2.2980E+24	1.3560E+25
9.0820E+00	2.3000E+24	1.3640E+25
9.1270E+00	2.3030E+24	1.3720E+25
9.1710E+00	2.3050E+24	1.3800E+25
9.2160E+00	2.3080E+24	1.3890E+25
9.2610E+00	2.3100E+24	1.3970E+25
9.3070E+00	2.3120E+24	1.4050E+25
9.3520E+00	2.3150E+24	1.4140E+25
9.3980E+00	2.3180E+24	1.4220E+25
9.4450E+00	2.3200E+24	1.4310E+25
9.4910E+00	2.3230E+24	1.4400E+25
9.5380E+00	2.3260E+24	1.4480E+25
9.5860E+00	2.3280E+24	1.4570E+25
9.6330E+00	2.3310E+24	1.4660E+25
9.6810E+00	2.3340E+24	1.4750E+25
9.7300E+00	2.3370E+24	1.4850E+25
9.7770E+00	2.3410E+24	1.4950E+25
9.8260E+00	2.3440E+24	1.5040E+25
9.8750E+00	2.3470E+24	1.5140E+25
9.9250E+00	2.3500E+24	1.5230E+25
9.9760E+00	2.3530E+24	1.5330E+25
1.0030E+01	2.3560E+24	1.5430E+25
1.0080E+01	2.3590E+24	1.5530E+25
1.0130E+01	2.3620E+24	1.5630E+25
1.0180E+01	2.3650E+24	1.5730E+25
1.0230E+01	2.3680E+24	1.5830E+25
1.0290E+01	2.3710E+24	1.5930E+25
1.0340E+01	2.3740E+24	1.6040E+25
1.0390E+01	2.3760E+24	1.6140E+25
1.0450E+01	2.3790E+24	1.6240E+25
1.0500E+01	2.3820E+24	1.6350E+25
1.0560E+01	2.3850E+24	1.6460E+25
1.0610E+01	2.3880E+24	1.6570E+25
1.0670E+01	2.3920E+24	1.6680E+25
1.0720E+01	2.3950E+24	1.6790E+25
1.0780E+01	2.3980E+24	1.6900E+25
1.0840E+01	2.4010E+24	1.7020E+25
1.0900E+01	2.4050E+24	1.7130E+25
1.0950E+01	2.4080E+24	1.7250E+25
1.1010E+01	2.4110E+24	1.7370E+25
1.1070E+01	2.4140E+24	1.7490E+25
1.1130E+01	2.4180E+24	1.7610E+25
1.1190E+01	2.4210E+24	1.7730E+25
1.1250E+01	2.4240E+24	1.7860E+25
1.1310E+01	2.4280E+24	1.7980E+25
1.1380E+01	2.4310E+24	1.8110E+25
1.1440E+01	2.4350E+24	1.8230E+25
1.1500E+01	2.4380E+24	1.8360E+25
1.1560E+01	2.4420E+24	1.8490E+25
1.1630E+01	2.4450E+24	1.8620E+25
1.1690E+01	2.4490E+24	1.8760E+25
1.1760E+01	2.4520E+24	1.8890E+25
1.1820E+01	2.4560E+24	1.9030E+25
1.1890E+01	2.4600E+24	1.9170E+25
1.1950E+01	2.4630E+24	1.9310E+25
1.2020E+01	2.4670E+24	1.9450E+25
1.2090E+01	2.4700E+24	1.9590E+25
1.2160E+01	2.4740E+24	1.9730E+25
1.2230E+01	2.4780E+24	1.9880E+25
1.2300E+01	2.4810E+24	2.0020E+25
1.2370E+01	2.4850E+24	2.0170E+25
1.2440E+01	2.4890E+24	2.0320E+25
1.2510E+01	2.4920E+24	2.0470E+25
1.2580E+01	2.4960E+24	2.0620E+25
1.2650E+01	2.5000E+24	2.0780E+25
1.2730E+01	2.5050E+24	2.0950E+25
1.2800E+01	2.5080E+24	2.1100E+25
1.2870E+01	2.5120E+24	2.1260E+25
1.2950E+01	2.5160E+24	2.1420E+25
1.3020E+01	2.5200E+24	2.1590E+25
1.3100E+01	2.5230E+24	2.1750E+25
1.3180E+01	2.5270E+24	2.1920E+25
1.3260E+01	2.5310E+24	2.2080E+25
1.3330E+01	2.5350E+24	2.2250E+25
1.3410E+01	2.5390E+24	2.2420E+25
1.3490E+01	2.5420E+24	2.2590E+25
1.3570E+01	2.5460E+24	2.2770E+25
1.3650E+01	2.5510E+24	2.2950E+25
1.3740E+01	2.5540E+24	2.3130E+25
1.3820E+01	2.5580E+24	2.3310E+25
1.3900E+01	2.5620E+24	2.3490E+25
1.3980E+01	2.5660E+24	2.3680E+25
1.4070E+01	2.5700E+24	2.3860E+25
1.4150E+01	2.5740E+24	2.4050E+25
1.4240E+01	2.5780E+24	2.4240E+25
1.4330E+01	2.5810E+24	2.4430E+25
1.4420E+01	2.5850E+24	2.4620E+25
1.4500E+01	2.5890E+24	2.4810E+25
1.4590E+01	2.5930E+24	2.5010E+25
1.4680E+01	2.5970E+24	2.5210E+25
1.4770E+01	2.6010E+24	2.5410E+25
1.4860E+01	2.6050E+24	2.5610E+25
1.4950E+01	2.6090E+24	2.5820E+25
1.5050E+01	2.6120E+24	2.6020E+25
1.5140E+01	2.6160E+24	2.6230E+25
1.5240E+01	2.6200E+24	2.6440E+25
1.5330E+01	2.6240E+24	2.6650E+25
1.5430E+01	2.6280E+24	2.6860E+25
1.5520E+01	2.6320E+24	2.7080E+25
1.5620E+01	2.6360E+24	2.7290E+25
1.5720E+01	2.6390E+24	2.7510E+25
1.5820E+01	2.6430E+24	2.7730E+25
1.5920E+01	2.6480E+24	2.7970E+25
1.6020E+01	2.6520E+24	2.8190E+25
1.6120E+01	2.6550E+24	2.8420E+25
1.6220E+01	2.6590E+24	2.8650E+25
1.6320E+01	2.6630E+24	2.8880E+25
1.6430E+01	2.6670E+24	2.9110E+25
1.6530E+01	2.6700E+24	2.9350E+25
1.6640E+01	2.6740E+24	2.9590E+25
1.6750E+01	2.6780E+24	2.9820E+25
1.6850E+01	2.6820E+24	3.0060E+25
1.6960E+01	2.6850E+24	3.0310E+25
1.7070E+01	2.6890E+24	3.0550E+25
1.7180E+01	2.6930E+24	3.0800E+25
1.7290E+01	2.6960E+24	3.1050E+25
1.7400E+01	2.7000E+24	3.1300E+25
1.7510E+01	2.7040E+24	3.1560E+25
1.7630E+01	2.7070E+24	3.1810E+25
1.7740E+01	2.7110E+24	3.2070E+25
1.7860E+01	2.7140E+24	3.2330E+25
1.7970E+01	2.7180E+24	3.2590E+25
1.8090E+01	2.7220E+24	3.2850E+25
1.8210E+01	2.7250E+24	3.3120E+25
1.8330E+01	2.7290E+24	3.3390E+25
1.8450E+01	2.7320E+24	3.3660E+25
1.8570E+01	2.7360E+24	3.3930E+25
1.8690E+01	2.7390E+24	3.4200E+25
1.8810E+01	2.7420E+24	3.4480E+25
1.8930E+01	2.7460E+24	3.4760E+25
1.9060E+01	2.7490E+24	3.5040E+25
1.9180E+01	2.7520E+24	3.5320E+25
1.9310E+01	2.7560E+24	3.5600E+25
1.9440E+01	2.7590E+24	3.5890E+25
1.9570E+01	2.7630E+24	3.6180E+25
1.9690E+01	2.7660E+24	3.6470E+25
1.9820E+01	2.7690E+24	3.6760E+25
1.9960E+01	2.7720E+24	3.7060E+25
2.0090E+01	2.7760E+24	3.7350E+25
2.0220E+01	2.7800E+24	3.7680E+25
2.0360E+01	2.7830E+24	3.7980E+25
2.0490E+01	2.7860E+24	3.8280E+25
2.0630E+01	2.7890E+24	3.8590E+25
2.0760E+01	2.7920E+24	3.8900E+25
2.0900E+01	2.7950E+24	3.9210E+25
2.1040E+01	2.7990E+24	3.9520E+25
2.1180E+01	2.8020E+24	3.9830E+25
2.1320E+01	2.8050E+24	4.0140E+25
2.1460E+01	2.8070E+24	4.0460E+25
2.1610E+01	2.8100E+24	4.0780E+25
2.1750E+01	2.8130E+24	4.1100E+25
2.1900E+01	2.8160E+24	4.1430E+25
2.2040E+01	2.8210E+24	4.1800E+25
2.2190E+01	2.8240E+24	4.2130E+25
2.2340E+01	2.8260E+24	4.2460E+25
2.2490E+01	2.8290E+24	4.2790E+25
2.2640E+01	2.8320E+24	4.3120E+25
2.2790E+01	2.8350E+24	4.3460E+25
2.2940E+01	2.8370E+24	4.3790E+25
2.3090E+01	2.8400E+24	4.4130E+25
2.3250E+01	2.8420E+24	4.4470E+25
2.3400E+01	2.8450E+24	4.4820E+25
2.3560E+01	2.8480E+24	4.5160E+25
2.3720E+01	2.8500E+24	4.5510E+25
2.3870E+01	2.8530E+24	4.5860E+25
2.4030E+01	2.8550E+24	4.6230E+25
2.4190E+01	2.8580E+24	4.6580E+25
2.4350E+01	2.8600E+24	4.6940E+25
2.4510E+01	2.8620E+24	4.7290E+25
2.4680E+01	2.8640E+24	4.7650E+25
2.4840E+01	2.8670E+24	4.8010E+25
2.5010E+01	2.8690E+24	4.8380E+25
2.5170E+01	2.8710E+24	4.8740E+25
2.5340E+01	2.8730E+24	4.9110E+25
2.5510E+01	2.8750E+24	4.9480E+25
2.5680E+01	2.8780E+24	4.9850E+25
2.5850E+01	2.8800E+24	5.0220E+25
2.6020E+01	2.8820E+24	5.0590E+25
